title,artist,mood,energy,valence,tempo,language,album_art,preview_url
Born to Be Yours,Kygo & Imagine Dragons,anger,0.9,0.2,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/da/17/2b/da172bc1-7e8e-40a9-4df7-444af93199a1/00602567797906.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a4/29/b2/a429b28f-a54d-735d-a8c8-1cd5d88bd864/mzaf_18413654549309226128.plus.aac.p.m4a
Rise Up,Imagine Dragons,fear,0.4,0.1,110,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/11/7a/b8/117ab805-6811-8929-18b9-0fad7baf0c25/17UMGIM98210.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6f/7d/b3/6f7db332-20f1-976b-0c63-3dfc35df50b2/mzaf_10137944232816761962.plus.aac.p.m4a
Radioactive,Imagine Dragons,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f3/0e/ae/f30eaee3-d049-05ff-8b46-9cc61f2e2524/12UMGIM46900.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/bb/80/bc/bb80bc74-5dd7-a361-4c0a-89e9f6fc8dbe/mzaf_9353211826544999474.plus.aac.p.m4a
Believer (Live in Vegas),Imagine Dragons,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/c1/9d/f1/c19df16e-8cfe-84f9-3401-47b6a9085e99/23UMGIM84011.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/08/cb/0f/08cb0fd6-e897-b485-7e50-93d43bf435e2/mzaf_15432256597560423215.plus.aac.p.m4a
Demons,Imagine Dragons,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/f3/0e/ae/f30eaee3-d049-05ff-8b46-9cc61f2e2524/12UMGIM46900.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1c/39/db/1c39db07-f43c-c1ef-dbf6-e2bee9d4ff84/mzaf_15142507249328209431.plus.aac.p.m4a
I'm So Sorry,Imagine Dragons,disgust,0.5,0.2,90,English,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/c1/16/59/c116596f-f3fd-3499-6cc2-bcb5b4931e6e/14UMGIM61459.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/d2/62/c4/d262c441-546d-2daf-2f85-fdc26b69eb42/mzaf_17514460429495422696.plus.aac.p.m4a
Circles,Post Malone,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7b/1b/1b/7b1b1b0b-7ce2-b223-f9e0-8e36abe51877/19UMGIM78325.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f9/b1/aa/f9b1aaed-3e24-227f-153d-99969f8b8464/mzaf_6272498007975402144.plus.aac.p.m4a
Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,anger,0.9,0.2,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/4b/30/2c/4b302cb6-7a14-5464-4e97-0577e9d0be49/18UMGIM82277.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/98/f0/d6/98f0d67e-f8bf-762d-cac7-1c6b3b6b35dd/mzaf_4543283896248560946.plus.aac.p.m4a
I Ain't Comin' Back,Morgan Wallen & Post Malone,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/1e/ef/26/1eef2600-29f4-5423-3052-26874afd2947/25UMGIM46050.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/5c/0f/99/5c0f99b9-7a29-e118-9f07-0c0b33b74edc/mzaf_2457402693465187868.plus.aac.p.m4a
Pour Me A Drink (feat. Blake Shelton),Post Malone,sadness,0.2,0.2,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/95/ad/c8/95adc8ca-e583-1800-9b56-4665f186e899/24UMGIM60824.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/75/36/5b/75365b00-85bb-f2bd-9eb8-7fef861efb06/mzaf_10285050304793701921.plus.aac.p.m4a
Losers (feat. Jelly Roll),Post Malone,anger,0.9,0.2,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/95/ad/c8/95adc8ca-e583-1800-9b56-4665f186e899/24UMGIM60824.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/1b/84/40/1b844098-2604-7dda-52ca-6b14872c25e1/mzaf_13424950661859885419.plus.aac.p.m4a
Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,disgust,0.5,0.2,90,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7b/1b/1b/7b1b1b0b-7ce2-b223-f9e0-8e36abe51877/19UMGIM78325.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/f0/bc/f4/f0bcf490-3c10-a4a7-f47d-77ff43cb5f7f/mzaf_593599495913580444.plus.aac.p.m4a
Guy For That (feat. Luke Combs),Post Malone,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/95/ad/c8/95adc8ca-e583-1800-9b56-4665f186e899/24UMGIM60824.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/9f/e6/50/9fe6509b-ca52-b577-df1c-ba53e496d734/mzaf_10627975360527523888.plus.aac.p.m4a
Post Malone (feat. RANI),Sam Feldt,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/23/f5/92/23f592cc-2090-06fc-9ca2-0cc6c95900e4/190295418267.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/72/4e/be/724ebec2-c0e4-a344-73b0-5e41cfdd7b14/mzaf_2338206331794106004.plus.aac.p.m4a
Fortnight (feat. Post Malone),Taylor Swift,surprise,0.8,0.6,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/a4/86/59/a486593a-53c9-1c2a-5122-8f25339f7359/24UMGIM44778.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/6a/d8/d1/6ad8d1f0-a747-d646-20d1-8c8dfb0bce3a/mzaf_190295342267799968.plus.aac.p.m4a
Post Malone (feat. RANI),Sam Feldt,fear,0.4,0.1,110,English,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/7f/b7/c3/7fb7c33b-0fb0-708b-e6f5-03dfdabc04f8/190295363116.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/9d/f7/91/9df79169-68f7-5f70-cb4b-afec0b35b64e/mzaf_5271596099475592939.plus.aac.p.m4a
Post Malone (feat. RIZ LA VIE),6 Dogs,surprise,0.8,0.6,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music114/v4/d5/ab/23/d5ab23f9-6eab-cba3-40fc-e39126cba592/18472.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview114/v4/98/47/42/9847422a-9b66-1982-6d65-49705372363f/mzaf_10764026388490742635.plus.aac.p.m4a
Paranoid,Post Malone,disgust,0.5,0.2,90,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7e/3c/4e/7e3c4ef6-daa7-cc10-57d0-45f5a562eaf5/18UMGIM22101.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/3b/48/26/3b482600-b697-46b5-aa98-10f62fd0107a/mzaf_17499596885051014561.plus.aac.p.m4a
Hollywood's Bleeding,Post Malone,motivated,0.9,0.7,140,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7b/1b/1b/7b1b1b0b-7ce2-b223-f9e0-8e36abe51877/19UMGIM78325.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/39/cb/eb/39cbeb3a-b2de-ec65-64de-362391da9774/mzaf_14039724316393614108.plus.aac.p.m4a
Post Malone (feat. RANI) [VIZE Remix],Sam Feldt,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/5c/36/14/5c3614db-bd9d-90d6-871d-89fc5ccba0be/190295358273.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/5a/cc/e6/5acce690-cfee-a442-4cda-dc8f384eae4a/mzaf_13289668163416759174.plus.aac.p.m4a
Post Malone (feat. RANI) [Joe Stone Remix],Sam Feldt,fear,0.4,0.1,110,English,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/10/31/6d/10316dc3-fc5e-bbc2-e11f-f2602448c8a6/190295374990.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/df/8e/a6/df8ea67c-14a5-600a-fd03-3b0dc0b018c1/mzaf_12317869712106897341.plus.aac.p.m4a
Post Malone (feat. RANI) [Acoustic],Sam Feldt,sadness,0.2,0.2,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/7d/ac/23/7dac2336-aa41-ef22-cc34-ea86fdb37dd4/190295339258.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/a6/41/e2/a641e2ae-b669-108b-2171-ee0b86ef6eae/mzaf_6216782489267712960.plus.aac.p.m4a
Pour Me A Drink (feat. Blake Shelton),Post Malone,motivated,0.9,0.7,140,English,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/67/2a/00/672a00c1-4ef3-afc0-fff0-66bc1359c458/24UMGIM86335.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/47/67/37/47673771-d418-b84a-49de-df642c69d1e4/mzaf_8355933884065917666.plus.aac.p.m4a
Blame It On Me,Post Malone,sadness,0.2,0.2,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/7e/3c/4e/7e3c4ef6-daa7-cc10-57d0-45f5a562eaf5/18UMGIM22101.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/59/4e/4d/594e4d0f-fd50-889e-f391-109e72117ffa/mzaf_6305118485568820171.plus.aac.p.m4a
Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,surprise,0.8,0.6,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/7b/1b/1b/7b1b1b0b-7ce2-b223-f9e0-8e36abe51877/19UMGIM78325.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/89/dd/38/89dd38a1-9e5d-f924-41a1-585f67870ca7/mzaf_17506666060631337235.plus.aac.p.m4a
Forever (feat. Post Malone & Clever),Justin Bieber,surprise,0.8,0.6,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/d2/21/4e/d2214ea9-97ff-46ef-ac45-7fca6fb73839/20UMGIM03126.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/1a/c1/83/1ac1834c-0d89-e404-3555-1dd8053a20d5/mzaf_10130010160457305910.plus.aac.p.m4a
Post Malone (feat. RANI) [GATTÜSO Remix],Sam Feldt,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/a1/dd/f2/a1ddf24e-cb6f-f371-20bd-7e3bb020ee11/190295363376.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8b/83/53/8b8353d7-4cbd-fa8c-f664-b29b879f7d08/mzaf_5115326085118529196.plus.aac.p.m4a
Sunflower (Spider-Man: Into the Spider-Verse),Post Malone & Swae Lee,surprise,0.8,0.6,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/5a/52/ff/5a52ffce-5ff5-6901-bc31-6dfa2a789100/23UMGIM42184.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/68/5f/98/685f98df-5663-b6e2-5bd8-2e8c9ad14559/mzaf_17497575149746672472.plus.aac.p.m4a
Losers (feat. Jelly Roll),Post Malone,disgust,0.5,0.2,90,English,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/67/2a/00/672a00c1-4ef3-afc0-fff0-66bc1359c458/24UMGIM86335.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0f/3a/63/0f3a6304-8cae-7d3d-4cad-f671f2ebea5e/mzaf_13532683789795473755.plus.aac.p.m4a
Nosedive (feat. Lainey Wilson),Post Malone,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music211/v4/95/ad/c8/95adc8ca-e583-1800-9b56-4665f186e899/24UMGIM60824.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/5e/61/ed/5e61ed79-5a51-5295-3be1-22b99449f5ff/mzaf_14780564142746886559.plus.aac.p.m4a
Post Malone (feat. RANI) [Pharien Remix],Sam Feldt,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/4c/58/13/4c5813d8-c6d0-04fd-28b5-dcb496e4e230/190295358259.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/c2/d5/b4/c2d5b426-fa6b-4964-1faf-931ac0217028/mzaf_5945794934428067917.plus.aac.p.m4a
Umbrella (feat. JAŸ-Z),Rihanna,fear,0.4,0.1,110,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2b/c0/81/2bc081c8-25f0-ba43-d451-587a54613778/16UMGIM59202.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/7b/45/22/7b452241-882c-409b-3a9b-23306b14286a/mzaf_8588243939716013218.plus.aac.p.m4a
Only Girl (In The World),Rihanna,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/c6/b1/6c/c6b16cd1-5580-a214-8745-c4f6faa490d6/16UMGIM59220.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/58/bd/6f/58bd6f05-45d7-76d7-bae3-6d453e00b5cc/mzaf_1937910784700207272.plus.aac.p.m4a
Don't Stop The Music,Rihanna,disgust,0.5,0.2,90,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2b/c0/81/2bc081c8-25f0-ba43-d451-587a54613778/16UMGIM59202.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/f6/5b/0d/f65b0d9e-ad88-c617-94a8-de4cf6579dff/mzaf_4611312496171288825.plus.aac.p.m4a
Disturbia,Rihanna,motivated,0.9,0.7,140,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2b/c0/81/2bc081c8-25f0-ba43-d451-587a54613778/16UMGIM59202.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a5/10/48/a510486f-6ae2-63be-86cb-25e1be8125b2/mzaf_16451062589614299862.plus.aac.p.m4a
Take a Bow,Rihanna,disgust,0.5,0.2,90,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2b/c0/81/2bc081c8-25f0-ba43-d451-587a54613778/16UMGIM59202.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/b5/bf/83/b5bf8325-b040-7f45-5cdc-2e7e4ac0cd87/mzaf_218598789686031577.plus.aac.p.m4a
Diamonds,Rihanna,surprise,0.8,0.6,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/a0/1a/10/a01a1080-7b1d-e475-a03c-394e5cbba66c/12UMGIM53876.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/26/97/fb/2697fb36-8ef2-9d18-0a2e-6545947b4445/mzaf_9032202105098805603.plus.aac.p.m4a
Unfaithful,Rihanna,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/35/c6/58/35c65858-52cd-94f5-2f8f-fbaa811a49da/16UMGIM58854.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/3b/02/81/3b0281f9-a1f3-0c20-b50d-ad1dbd0f48b7/mzaf_3444693158619868872.plus.aac.p.m4a
Stay (feat. Mikky Ekko),Rihanna,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/d3/72/50/d3725004-0117-e76d-47f3-00b185e9dd82/12UMGIM59888.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/38/8e/7f/388e7f9c-4342-87ce-dc25-a7a580d8ea1f/mzaf_17364786415799689781.plus.aac.p.m4a
We Found Love (feat. Calvin Harris),Rihanna,motivated,0.9,0.7,140,English,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/74/23/7b/74237b93-8346-5fe1-b1eb-938808910c5d/11UMGIM38936.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/81/4e/9f/814e9f54-e7f8-3ab1-d92e-c7869efbd376/mzaf_9149255715038044431.plus.aac.p.m4a
Pon de Replay,Rihanna,disgust,0.5,0.2,90,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2f/89/a4/2f89a4e5-83c4-7cc8-93d6-99b0d8283a1f/16UMGIM58839.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/0e/71/b8/0e71b840-af6b-5fb0-3b3c-324fa26c62ff/mzaf_2719173417825269311.plus.aac.p.m4a
Where Have You Been,Rihanna,anger,0.9,0.2,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/ae/46/51/ae465169-b0a4-3c10-42a0-63e4448d1508/16UMGIM59230.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/a8/ac/a1/a8aca147-5bff-9abe-5736-34ac5f350abe/mzaf_793862338190309088.plus.aac.p.m4a
SOS,Rihanna,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/35/c6/58/35c65858-52cd-94f5-2f8f-fbaa811a49da/16UMGIM58854.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/14/33/1a/14331a37-869e-6bf2-1948-6d247604ddad/mzaf_10059486702684661535.plus.aac.p.m4a
This Is What You Came For,Calvin Harris & Rihanna,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/59/57/a6/5957a66e-fb10-4065-5739-7c54236339e4/886445857290.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/e6/4c/8a/e64c8a6b-49e1-6ead-4f22-7d81dea2768e/mzaf_1927716231528220099.plus.aac.p.m4a
Dancing In the Dark,Rihanna,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/1d/4d/be/1d4dbe81-de1a-c3b7-4541-d0cb0072202c/15UMGIM13700.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/75/0e/73/750e73c2-0862-b0b3-69c0-dadb5f88aac7/mzaf_15844193076649786513.plus.aac.p.m4a
FourFiveSeconds,Rihanna and Kanye West and Paul McCartney,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/b1/f2/24/b1f224ad-40fb-ae22-b632-de330c70b540/00602547235398.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/41/01/df/4101dfef-5609-cfea-924b-500c24b789b3/mzaf_7960289310710786925.plus.aac.p.m4a
Breakin' Dishes,Rihanna,fear,0.4,0.1,110,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2b/c0/81/2bc081c8-25f0-ba43-d451-587a54613778/16UMGIM59202.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/cd/f3/50/cdf350d8-e174-12c2-752e-50b938dedbcc/mzaf_7360164779899759096.plus.aac.p.m4a
Desperado,Rihanna,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/11/e9/60/11e9600c-7f3a-424b-1643-97c69f7e8067/16UMGIM03373.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/ac/ce/9e/acce9ec7-5c34-7ea4-bf77-3786b1341133/mzaf_8908283945994785035.plus.aac.p.m4a
Rehab,Rihanna,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2b/c0/81/2bc081c8-25f0-ba43-d451-587a54613778/16UMGIM59202.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/b9/26/9a/b9269ac5-8c9a-4686-7903-40897737e028/mzaf_11024078486761399051.plus.aac.p.m4a
Hate That I Love You (feat. Ne-Yo),Rihanna,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/2b/c0/81/2bc081c8-25f0-ba43-d451-587a54613778/16UMGIM59202.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/ef/d7/27/efd72781-97ab-2886-f3e1-7bbb42aecb73/mzaf_5259283354282093543.plus.aac.p.m4a
Rihanna (feat. Young Thug),Yo Gotti,anger,0.9,0.2,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/10/3d/f3/103df368-ac66-bde5-7a48-40a5c0ae6903/886445318890.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/fc/7a/a5/fc7aa548-b0a5-05ca-ea4d-63c23193d930/mzaf_8325481154208316359.plus.aac.p.m4a
We Found Love (feat. Calvin Harris),Rihanna,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/ae/46/51/ae465169-b0a4-3c10-42a0-63e4448d1508/16UMGIM59230.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/34/fa/f0/34faf01e-76b9-8b62-2f59-6f455098de92/mzaf_15076876934425096455.plus.aac.p.m4a
Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Rihanna,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music112/v4/46/17/80/461780d4-8620-3e89-7cc4-7f1f08152924/22UM1IM24755.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/95/20/b8/9520b8b2-c0c9-5fb0-d5c4-da3452c28d80/mzaf_5804957449346517558.plus.aac.p.m4a
Stay (feat. Mikky Ekko),Rihanna,sadness,0.2,0.2,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/ef/3e/8a/ef3e8aaa-18b7-3ae3-8020-f5fc384b0bf2/12UMGIM59889.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/00/32/c2/0032c237-1dd7-d1e9-6338-f697a6d76478/mzaf_12145643760631078951.plus.aac.p.m4a
Rihanna (Umbrella),Sean Kingston,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/aa/7a/f5/aa7af5da-b4b7-3020-3f53-19fcbc7c89ee/194690876011_cover.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/76/61/74/766174bb-98cb-39bb-992c-c878bf01aadd/mzaf_3386828961525072104.plus.aac.p.m4a
Same Ol’ Mistakes,Rihanna,anger,0.9,0.2,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music113/v4/11/e9/60/11e9600c-7f3a-424b-1643-97c69f7e8067/16UMGIM03373.rgb.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview221/v4/44/56/94/445694c9-7792-b6ae-6408-092415d811a5/mzaf_8184366983870758888.plus.aac.p.m4a
Dance For You,Beyoncé,surprise,0.8,0.6,130,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c9/6b/3f/c96b3ff3-9cf6-4ce6-05aa-9f11474bd569/886443938373.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d9/e6/03/d9e603db-a2d6-5e6c-60d7-8d2c0a4662d4/mzaf_5181305860742217215.plus.aac.p.m4a
Irreplaceable,Beyoncé,love,0.4,0.8,95,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/47/b2/b2/47b2b26b-5abd-0953-6688-7dfff80508ec/mzi.sozuruch.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/fe/91/83/fe918372-8da5-0f6e-3842-04dcea8e9dfe/mzaf_8483822826889482312.plus.aac.p.m4a
Best Thing I Never Had,Beyoncé,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c9/6b/3f/c96b3ff3-9cf6-4ce6-05aa-9f11474bd569/886443938373.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/3b/0e/6e/3b0e6ed3-6fba-2bc5-eac9-048eff037652/mzaf_3155069839348167430.plus.aac.p.m4a
1+1,Beyoncé,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c9/6b/3f/c96b3ff3-9cf6-4ce6-05aa-9f11474bd569/886443938373.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/c6/56/df/c656df75-bb16-e2bb-aad1-93ea993660f7/mzaf_14146780407633153191.plus.aac.p.m4a
Love On Top,Beyoncé,happiness,0.8,0.8,120,English,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/c9/6b/3f/c96b3ff3-9cf6-4ce6-05aa-9f11474bd569/886443938373.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/0c/88/63/0c886300-bdef-b47f-1629-0ee98913e654/mzaf_7009449995904544992.plus.aac.p.m4a
Halo,Beyoncé,relaxed,0.3,0.5,80,English,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/35/0f/55/350f55da-2104-162a-5872-cb35fef30410/mzi.morbeoaw.jpg/600x600bb.jpg,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/a4/4e/1c/a44e1cce-6df2-b9c9-8915-35f7f03c7830/mzaf_2947807885494696932.plus.aac.p.m4a
